ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
20666,631,72,2025-07-02 00:00:00,2,Loja Física,7095
20667,574,18,2025-08-22 00:00:00,2,Loja Física,453448
20668,493,5,2024-10-25 00:00:00,4,Loja Física,1592419
20669,858,82,2025-07-25 00:00:00,2,Online,92094
20670,893,86,2025-01-26 00:00:00,1,Online,403294
20671,506,97,2024-11-11 00:00:00,1,Loja Física,487918
20672,791,63,2025-05-27 00:00:00,4,Loja Física,1061232
20673,446,33,2025-08-01 00:00:00,2,Loja Física,612229
20674,437,100,2024-10-16 00:00:00,3,Online,3000
20675,756,28,2025-02-24 00:00:00,1,Loja Física,497859
20676,506,58,2025-06-27 00:00:00,4,Online,1458775
20677,202,46,2025-03-31 00:00:00,3,Loja Física,27930
20678,767,71,2025-01-17 00:00:00,4,Loja Física,774071
20679,938,27,2025-04-18 00:00:00,2,Loja Física,235306
20680,150,98,2024-10-11 00:00:00,2,Online,820634
20681,447,67,2024-10-05 00:00:00,3,Loja Física,46813
20682,277,39,2024-10-24 00:00:00,1,Loja Física,500162
20683,701,64,2025-06-04 00:00:00,1,Loja Física,223297
20684,858,89,2024-11-17 00:00:00,2,Loja Física,899418
20685,901,50,2025-02-06 00:00:00,2,Online,711036
20686,856,31,2025-07-15 00:00:00,3,Online,130419
20687,601,59,2024-11-17 00:00:00,2,Online,841392
20688,922,24,2025-09-11 00:00:00,3,Loja Física,1447745
20689,779,18,2025-02-02 00:00:00,1,Loja Física,226724
20690,245,49,2025-04-07 00:00:00,1,Loja Física,99774
20691,390,57,2024-10-15 00:00:00,1,Loja Física,308752
20692,889,65,2024-11-18 00:00:00,1,Online,10744
20693,534,23,2025-01-29 00:00:00,4,Online,1859236
20694,43,74,2024-12-24 00:00:00,4,Loja Física,956871
20695,706,18,2024-11-22 00:00:00,4,Online,906896
20696,766,21,2025-06-22 00:00:00,4,Online,488596
20697,540,25,2025-01-19 00:00:00,1,Loja Física,183874
20698,922,67,2025-08-24 00:00:00,4,Online,624174
20699,294,52,2025-05-22 00:00:00,4,Online,1436938
20700,816,16,2025-06-27 00:00:00,1,Online,511856
20701,542,89,2025-01-27 00:00:00,2,Loja Física,899418
20702,481,61,2024-09-29 00:00:00,4,Loja Física,2084884
20703,710,5,2025-03-04 00:00:00,4,Loja Física,1592419
20704,287,86,2025-05-29 00:00:00,2,Loja Física,806588
20705,555,75,2025-04-21 00:00:00,3,Loja Física,159922
20706,630,37,2024-10-06 00:00:00,1,Online,34199
20707,410,26,2025-01-24 00:00:00,3,Loja Física,93726
20708,660,30,2024-11-04 00:00:00,2,Loja Física,656518
20709,158,27,2025-08-01 00:00:00,3,Online,352959
20710,497,28,2025-04-23 00:00:00,3,Loja Física,1493577
20711,243,31,2025-03-28 00:00:00,4,Loja Física,173892
20712,658,17,2025-04-11 00:00:00,1,Online,386951
20713,29,20,2025-03-26 00:00:00,4,Online,89123
20714,217,100,2025-06-07 00:00:00,3,Online,3000
20715,765,31,2025-04-15 00:00:00,4,Loja Física,173892
20716,878,37,2024-12-09 00:00:00,3,Online,102597
20717,650,94,2025-05-14 00:00:00,1,Online,40573
20718,637,27,2024-12-02 00:00:00,2,Online,235306
20719,438,62,2024-10-21 00:00:00,3,Loja Física,833825
20720,824,26,2024-11-16 00:00:00,2,Loja Física,62484
20721,5,5,2024-10-19 00:00:00,1,Online,398105
20722,536,87,2025-08-02 00:00:00,1,Online,498647
20723,652,35,2025-01-10 00:00:00,1,Loja Física,232835
20724,316,85,2024-11-29 00:00:00,2,Online,30079
20725,182,68,2024-12-02 00:00:00,2,Loja Física,922882
20726,786,35,2024-11-15 00:00:00,3,Loja Física,698505
20727,932,36,2024-09-29 00:00:00,3,Loja Física,1039387
20728,238,82,2025-08-08 00:00:00,1,Loja Física,46047
20729,433,76,2025-05-26 00:00:00,3,Loja Física,940672
20730,698,50,2025-07-11 00:00:00,2,Loja Física,711036
20731,906,74,2024-12-24 00:00:00,1,Loja Física,239218
20732,132,81,2025-07-14 00:00:00,4,Loja Física,1731472
20733,50,27,2024-10-04 00:00:00,4,Online,470612
20734,38,37,2025-01-08 00:00:00,3,Online,102597
20735,969,41,2025-09-15 00:00:00,1,Online,278707
20736,29,87,2025-08-28 00:00:00,4,Loja Física,1994588
20737,796,32,2025-03-10 00:00:00,1,Loja Física,372995
20738,4,88,2025-05-10 00:00:00,1,Online,25529
20739,920,82,2024-10-29 00:00:00,1,Online,46047
20740,73,35,2025-02-15 00:00:00,4,Online,93134
20741,467,93,2024-12-16 00:00:00,2,Loja Física,936763
20742,335,58,2025-02-19 00:00:00,3,Loja Física,1094081
20743,88,78,2025-02-05 00:00:00,3,Loja Física,1327884
20744,170,58,2025-02-19 00:00:00,2,Loja Física,729387
20745,697,16,2025-09-06 00:00:00,2,Online,1023712
20746,524,44,2025-06-30 00:00:00,3,Loja Física,983499
20747,805,6,2025-08-26 00:00:00,4,Online,1332389
20748,306,58,2025-07-21 00:00:00,1,Loja Física,364694
20749,537,74,2024-11-28 00:00:00,1,Online,239218
20750,832,24,2024-12-16 00:00:00,3,Online,1447745
20751,467,39,2025-04-11 00:00:00,1,Online,500162
20752,971,46,2024-12-30 00:00:00,2,Loja Física,18620
20753,311,35,2025-07-28 00:00:00,2,Online,46567
20754,399,78,2025-08-24 00:00:00,3,Online,1327884
20755,665,9,2025-05-05 00:00:00,3,Loja Física,1404784
20756,417,27,2024-12-13 00:00:00,2,Online,235306
20757,244,99,2025-05-19 00:00:00,1,Loja Física,427748
20758,933,8,2025-01-16 00:00:00,4,Online,122918
20759,784,68,2025-01-16 00:00:00,3,Online,1384323
20760,694,30,2024-12-08 00:00:00,3,Loja Física,984777
20761,90,14,2024-11-30 00:00:00,3,Loja Física,928509
20762,810,78,2024-10-07 00:00:00,2,Online,885256
20763,260,49,2025-07-17 00:00:00,4,Online,399098
20764,286,7,2025-05-03 00:00:00,2,Online,767056
20765,227,46,2024-11-28 00:00:00,1,Online,9310
20766,75,83,2024-10-12 00:00:00,4,Loja Física,42544
20767,377,29,2025-06-26 00:00:00,1,Online,523284
20768,686,88,2025-05-20 00:00:00,4,Loja Física,102117
20769,402,84,2025-08-22 00:00:00,2,Loja Física,809519
20770,606,95,2025-08-19 00:00:00,3,Online,561354
20771,414,86,2024-11-22 00:00:00,1,Online,403294
20772,648,26,2024-10-23 00:00:00,1,Online,31242
20773,247,71,2025-02-02 00:00:00,4,Online,774071
20774,849,11,2025-03-31 00:00:00,4,Loja Física,1144256
20775,292,85,2025-06-17 00:00:00,3,Loja Física,451185
20776,54,71,2024-12-18 00:00:00,3,Online,580553
20777,303,9,2025-01-22 00:00:00,2,Loja Física,936523
20778,204,5,2024-12-05 00:00:00,4,Loja Física,1592419
20779,106,99,2025-06-27 00:00:00,2,Online,855496
20780,809,69,2025-07-04 00:00:00,3,Loja Física,917944
20781,950,25,2025-08-10 00:00:00,3,Loja Física,551624
20782,830,86,2025-08-31 00:00:00,3,Online,1209882
20783,388,92,2025-07-05 00:00:00,1,Online,249881
20784,79,28,2025-06-10 00:00:00,4,Loja Física,1991436
20785,510,78,2025-05-19 00:00:00,4,Loja Física,1770512
20786,661,98,2024-12-19 00:00:00,3,Loja Física,1230951
20787,511,22,2025-07-23 00:00:00,3,Online,922985
20788,692,4,2024-11-15 00:00:00,2,Online,34094
20789,344,82,2025-09-18 00:00:00,2,Online,92094
20790,957,11,2024-12-08 00:00:00,3,Loja Física,858192
20791,262,29,2024-10-29 00:00:00,3,Loja Física,1569851
20792,463,78,2025-04-18 00:00:00,1,Loja Física,442628
20793,169,82,2025-03-17 00:00:00,1,Loja Física,46047
20794,468,38,2025-01-08 00:00:00,1,Loja Física,19283
20795,806,37,2025-01-31 00:00:00,3,Online,102597
20796,501,55,2025-06-30 00:00:00,3,Loja Física,58143
20797,602,72,2025-06-12 00:00:00,4,Loja Física,14190
20798,526,10,2025-01-02 00:00:00,2,Online,704911
20799,361,88,2025-02-04 00:00:00,3,Loja Física,76588
20800,564,11,2025-05-19 00:00:00,2,Loja Física,572128
20801,255,69,2025-09-23 00:00:00,3,Online,917944
20802,76,61,2024-10-20 00:00:00,2,Online,1042442
20803,641,54,2024-11-27 00:00:00,4,Loja Física,385206
20804,598,15,2025-03-13 00:00:00,1,Online,31413
20805,105,65,2025-01-02 00:00:00,1,Online,10744
20806,375,46,2025-09-07 00:00:00,1,Loja Física,9310
20807,561,47,2024-11-27 00:00:00,1,Loja Física,357642
20808,111,66,2025-06-05 00:00:00,3,Loja Física,903116
20809,748,70,2024-11-03 00:00:00,4,Online,1201968
20810,699,68,2025-03-24 00:00:00,4,Loja Física,1845764
20811,913,84,2025-05-23 00:00:00,3,Online,1214279
20812,523,68,2025-08-26 00:00:00,1,Loja Física,461441
20813,669,31,2025-06-25 00:00:00,3,Loja Física,130419
20814,687,58,2024-11-02 00:00:00,3,Loja Física,1094081
20815,541,30,2025-02-19 00:00:00,1,Loja Física,328259
20816,22,14,2025-04-14 00:00:00,4,Loja Física,1238012
20817,523,97,2025-03-17 00:00:00,4,Online,1951672
20818,345,65,2025-05-31 00:00:00,3,Online,32232
20819,656,24,2025-08-03 00:00:00,2,Loja Física,965163
20820,524,78,2024-10-21 00:00:00,3,Online,1327884
20821,20,68,2025-04-04 00:00:00,4,Online,1845764
20822,413,2,2025-05-12 00:00:00,3,Online,102847
20823,745,34,2025-03-28 00:00:00,4,Loja Física,147488
20824,978,95,2025-09-13 00:00:00,1,Loja Física,187118
20825,807,100,2025-08-26 00:00:00,3,Online,3000
20826,355,59,2025-01-29 00:00:00,4,Online,1682784
20827,675,57,2025-03-25 00:00:00,1,Loja Física,308752
20828,780,88,2025-05-24 00:00:00,1,Loja Física,25529
20829,167,3,2025-05-23 00:00:00,3,Online,396905
20830,859,56,2025-05-16 00:00:00,1,Online,413751
20831,444,57,2025-06-25 00:00:00,4,Loja Física,1235008
20832,577,16,2025-06-15 00:00:00,1,Loja Física,511856
20833,484,50,2024-11-16 00:00:00,3,Loja Física,1066554
20834,296,70,2025-04-29 00:00:00,1,Online,300492
20835,504,82,2025-09-27 00:00:00,2,Online,92094
20836,972,48,2025-06-02 00:00:00,2,Online,626562
20837,664,12,2025-08-09 00:00:00,2,Loja Física,632122
20838,796,41,2024-11-14 00:00:00,4,Online,1114826
20839,609,51,2025-01-04 00:00:00,3,Loja Física,699102
20840,790,74,2025-06-23 00:00:00,4,Loja Física,956871
20841,464,67,2025-04-28 00:00:00,4,Loja Física,624174
20842,325,14,2025-02-05 00:00:00,1,Loja Física,309503
20843,921,11,2025-04-02 00:00:00,1,Online,286064
20844,813,97,2025-04-05 00:00:00,3,Loja Física,1463754
20845,979,96,2025-07-22 00:00:00,3,Loja Física,128514
20846,794,2,2024-11-18 00:00:00,3,Loja Física,102847
20847,2,76,2025-04-27 00:00:00,1,Online,313557
20848,360,79,2025-05-01 00:00:00,4,Loja Física,1331728
20849,483,39,2025-07-20 00:00:00,3,Loja Física,1500485
20850,416,40,2025-01-25 00:00:00,2,Loja Física,205126
20851,545,69,2025-04-26 00:00:00,4,Online,1223925
20852,999,81,2025-02-04 00:00:00,4,Online,1731472
20853,977,42,2024-10-23 00:00:00,3,Loja Física,1045599
20854,889,90,2025-08-07 00:00:00,4,Online,1307326
20855,188,26,2025-06-05 00:00:00,1,Loja Física,31242
20856,93,23,2025-02-28 00:00:00,4,Loja Física,1859236
20857,81,65,2025-02-08 00:00:00,4,Loja Física,429761
20858,176,77,2024-12-08 00:00:00,4,Loja Física,1847832
20859,380,5,2024-10-03 00:00:00,4,Loja Física,1592419
20860,821,81,2025-08-25 00:00:00,1,Online,432868
20861,339,67,2025-03-08 00:00:00,1,Online,156043
20862,583,22,2024-11-12 00:00:00,2,Online,615324
20863,13,41,2024-11-19 00:00:00,4,Loja Física,1114826
20864,755,8,2025-06-14 00:00:00,1,Online,30729
20865,197,73,2025-05-30 00:00:00,2,Online,58602
20866,255,85,2025-06-22 00:00:00,3,Loja Física,451185
20867,187,82,2025-04-19 00:00:00,3,Online,1381409
20868,910,79,2025-08-16 00:00:00,1,Online,332932
20869,728,69,2025-04-11 00:00:00,3,Online,917944
20870,604,99,2025-08-26 00:00:00,4,Loja Física,1710992
20871,810,41,2025-02-08 00:00:00,2,Online,557413
20872,437,40,2025-09-03 00:00:00,1,Online,102563
20873,73,8,2025-01-21 00:00:00,1,Online,30729
20874,41,83,2024-12-30 00:00:00,4,Online,42544
20875,391,96,2024-12-20 00:00:00,3,Online,128514
20876,537,18,2024-11-20 00:00:00,4,Online,906896
20877,95,3,2025-06-03 00:00:00,3,Online,396905
20878,918,14,2025-01-17 00:00:00,1,Online,309503
20879,849,10,2024-10-30 00:00:00,1,Loja Física,352455
20880,950,94,2025-01-21 00:00:00,4,Online,162292
20881,345,63,2024-12-19 00:00:00,2,Online,530616
20882,430,81,2024-11-12 00:00:00,3,Loja Física,1298604
20883,621,100,2025-06-06 00:00:00,3,Loja Física,3000
20884,68,50,2025-01-22 00:00:00,3,Online,1066554
20885,295,85,2025-01-08 00:00:00,1,Loja Física,150395
20886,270,4,2025-03-28 00:00:00,3,Loja Física,51141
20887,639,81,2025-02-15 00:00:00,3,Online,1298604
20888,191,15,2025-01-19 00:00:00,4,Loja Física,1256521
20889,409,77,2025-08-15 00:00:00,2,Online,923916
20890,421,91,2025-03-30 00:00:00,4,Online,2166503
20891,886,78,2024-12-20 00:00:00,1,Online,442628
20892,551,21,2024-12-06 00:00:00,3,Loja Física,366447
20893,953,23,2025-05-09 00:00:00,4,Loja Física,1859236
20894,747,99,2025-05-05 00:00:00,1,Loja Física,427748
20895,711,76,2024-12-22 00:00:00,3,Loja Física,940672
20896,946,74,2025-03-30 00:00:00,3,Loja Física,717653
20897,565,42,2025-04-19 00:00:00,1,Loja Física,348533
20898,805,27,2025-05-13 00:00:00,4,Loja Física,470612
20899,50,60,2025-03-31 00:00:00,1,Online,446942
20900,955,38,2025-03-29 00:00:00,3,Loja Física,57849
20901,365,59,2025-04-02 00:00:00,2,Loja Física,841392
20902,844,71,2025-07-15 00:00:00,4,Online,774071
20903,534,17,2025-09-22 00:00:00,4,Loja Física,1547804
20904,442,31,2025-06-04 00:00:00,3,Online,130419
20905,433,17,2024-11-24 00:00:00,3,Loja Física,1160853
20906,870,17,2025-02-05 00:00:00,1,Loja Física,386951
20907,711,16,2024-11-11 00:00:00,4,Online,2047425
20908,886,42,2025-01-20 00:00:00,2,Loja Física,697066
20909,109,17,2025-01-05 00:00:00,2,Loja Física,773902
20910,809,89,2025-04-04 00:00:00,2,Online,899418
20911,788,53,2025-08-24 00:00:00,2,Online,934022
20912,990,75,2024-12-05 00:00:00,3,Online,159922
20913,560,44,2024-10-22 00:00:00,2,Online,655666
20914,442,68,2024-11-27 00:00:00,3,Online,1384323
20915,896,96,2025-05-10 00:00:00,2,Online,85676
20916,183,89,2025-08-12 00:00:00,4,Loja Física,1798836
20917,21,57,2025-07-10 00:00:00,4,Online,1235008
20918,114,50,2025-06-19 00:00:00,2,Online,711036
20919,485,41,2025-04-04 00:00:00,2,Loja Física,557413
20920,621,87,2024-12-06 00:00:00,4,Online,1994588
20921,631,61,2025-09-28 00:00:00,4,Loja Física,2084884
20922,864,51,2024-11-07 00:00:00,2,Online,466068
20923,138,38,2024-12-06 00:00:00,4,Loja Física,77132
20924,881,92,2025-07-24 00:00:00,2,Online,499763
20925,772,37,2024-10-07 00:00:00,1,Online,34199
20926,424,98,2025-02-21 00:00:00,3,Online,1230951
20927,673,67,2025-01-23 00:00:00,1,Online,156043
20928,554,60,2024-10-12 00:00:00,4,Loja Física,1787767
20929,80,37,2025-02-09 00:00:00,1,Online,34199
20930,15,63,2025-08-01 00:00:00,1,Online,265308
20931,477,59,2025-03-17 00:00:00,3,Online,1262088
20932,565,42,2025-05-20 00:00:00,4,Online,1394132
20933,175,33,2025-06-07 00:00:00,3,Loja Física,918343
20934,164,31,2025-03-10 00:00:00,3,Online,130419
20935,268,74,2025-05-09 00:00:00,3,Loja Física,717653
20936,258,17,2025-08-11 00:00:00,4,Online,1547804
20937,885,60,2025-02-07 00:00:00,3,Loja Física,1340825
20938,5,80,2025-03-17 00:00:00,2,Loja Física,251574
20939,36,43,2025-05-01 00:00:00,2,Online,745199
20940,487,94,2024-12-06 00:00:00,2,Loja Física,81146
20941,745,85,2025-07-12 00:00:00,1,Online,150395
20942,483,11,2025-01-12 00:00:00,2,Online,572128
20943,18,5,2025-03-24 00:00:00,2,Loja Física,79621
20944,51,13,2025-08-13 00:00:00,4,Loja Física,1785632
20945,639,25,2025-09-10 00:00:00,2,Loja Física,367749
20946,547,31,2025-07-21 00:00:00,3,Online,130419
20947,848,96,2024-12-20 00:00:00,2,Loja Física,85676
20948,273,62,2025-01-19 00:00:00,3,Loja Física,833825
20949,667,19,2025-02-18 00:00:00,4,Online,1475039
20950,463,50,2025-01-25 00:00:00,3,Online,1066554
20951,20,94,2025-03-24 00:00:00,3,Online,121719
20952,89,10,2025-07-16 00:00:00,3,Online,1057366
20953,335,43,2025-07-06 00:00:00,4,Loja Física,1490398
20954,1000,95,2025-05-14 00:00:00,1,Loja Física,187118
20955,483,21,2025-01-22 00:00:00,4,Online,488596
20956,391,65,2025-03-21 00:00:00,2,Loja Física,21488
20957,232,8,2025-04-11 00:00:00,2,Online,61459
20958,572,74,2024-12-29 00:00:00,1,Online,239218
20959,101,97,2024-10-16 00:00:00,2,Online,975836
20960,499,96,2024-10-18 00:00:00,4,Online,171352
20961,814,71,2024-10-29 00:00:00,3,Loja Física,580553
20962,91,52,2024-12-16 00:00:00,2,Online,718469
20963,389,34,2024-12-19 00:00:00,4,Loja Física,147488
20964,672,55,2025-04-11 00:00:00,1,Online,19381
20965,295,12,2025-08-12 00:00:00,4,Online,1264244
20966,366,45,2025-07-15 00:00:00,1,Loja Física,144891
20967,55,75,2025-01-19 00:00:00,4,Online,21323
20968,11,70,2025-01-13 00:00:00,3,Loja Física,901476
20969,608,93,2025-07-03 00:00:00,4,Loja Física,1873526
20970,560,40,2025-08-07 00:00:00,1,Online,102563
20971,518,6,2025-06-03 00:00:00,4,Loja Física,1332389
20972,100,72,2025-04-11 00:00:00,4,Online,14190
20973,998,94,2025-07-14 00:00:00,1,Online,40573
20974,253,16,2025-04-11 00:00:00,1,Loja Física,511856
20975,779,87,2025-02-06 00:00:00,3,Online,1495941
20976,671,41,2024-10-26 00:00:00,1,Online,278707
20977,163,82,2025-02-10 00:00:00,2,Loja Física,92094
20978,485,65,2025-09-27 00:00:00,2,Online,21488
20979,50,61,2024-11-16 00:00:00,2,Loja Física,1042442
20980,783,58,2025-03-31 00:00:00,1,Online,364694
20981,424,20,2025-04-12 00:00:00,4,Loja Física,89123
20982,178,53,2025-09-28 00:00:00,4,Online,1868044
20983,171,71,2025-03-13 00:00:00,1,Loja Física,193518
20984,751,75,2024-11-13 00:00:00,1,Loja Física,53307
20985,742,95,2025-09-25 00:00:00,2,Online,374236
20986,659,21,2025-05-25 00:00:00,2,Online,244298
20987,239,21,2025-09-13 00:00:00,3,Online,366447
20988,492,52,2025-06-24 00:00:00,1,Loja Física,359234
20989,362,28,2025-05-07 00:00:00,4,Online,1991436
20990,954,4,2024-11-12 00:00:00,2,Loja Física,34094
20991,304,41,2025-01-26 00:00:00,3,Loja Física,83612
20992,305,38,2024-09-28 00:00:00,1,Loja Física,19283
20993,929,24,2025-08-13 00:00:00,2,Online,965163
20994,845,30,2025-01-05 00:00:00,2,Loja Física,656518
20995,577,62,2025-07-27 00:00:00,3,Online,833825
20996,820,2,2025-02-26 00:00:00,3,Loja Física,102847
20997,855,65,2025-08-30 00:00:00,3,Online,32232
20998,328,13,2025-03-01 00:00:00,2,Online,892816
20999,182,48,2025-07-22 00:00:00,4,Loja Física,1253124
21000,369,65,2025-04-01 00:00:00,3,Online,32232
21001,645,82,2024-12-05 00:00:00,3,Online,1381409
21002,224,19,2024-11-23 00:00:00,4,Online,1475039
21003,694,6,2025-03-31 00:00:00,1,Online,333097
21004,192,14,2025-03-01 00:00:00,4,Loja Física,1238012
21005,58,54,2024-10-13 00:00:00,2,Online,192603
21006,503,95,2025-05-02 00:00:00,4,Loja Física,748472
21007,901,86,2024-11-12 00:00:00,1,Online,403294
21008,593,25,2025-01-15 00:00:00,4,Loja Física,735498
21009,154,34,2025-08-19 00:00:00,4,Loja Física,147488
21010,55,57,2025-09-22 00:00:00,3,Loja Física,926256
21011,398,94,2025-08-24 00:00:00,2,Online,81146
21012,30,55,2025-07-31 00:00:00,2,Online,38762
21013,790,100,2025-06-05 00:00:00,2,Loja Física,2000
21014,870,25,2025-02-09 00:00:00,3,Loja Física,551624
21015,153,29,2025-04-05 00:00:00,1,Online,523284
21016,990,51,2025-09-09 00:00:00,2,Loja Física,466068
21017,305,51,2025-09-06 00:00:00,1,Online,233034
21018,379,2,2025-04-14 00:00:00,4,Loja Física,1371293
21019,806,30,2025-06-28 00:00:00,3,Loja Física,984777
21020,695,41,2024-10-31 00:00:00,2,Online,557413
21021,23,91,2025-03-07 00:00:00,2,Loja Física,1083252
21022,341,96,2025-02-11 00:00:00,1,Loja Física,42838
21023,255,58,2025-05-26 00:00:00,4,Online,1458775
21024,513,82,2024-12-16 00:00:00,3,Online,1381409
21025,388,88,2025-08-11 00:00:00,4,Online,102117
21026,622,77,2025-04-07 00:00:00,3,Online,1385874
21027,59,54,2025-06-30 00:00:00,3,Online,288905
21028,840,69,2025-09-17 00:00:00,4,Loja Física,1223925
21029,925,92,2025-01-27 00:00:00,2,Loja Física,499763
21030,914,66,2024-12-02 00:00:00,4,Loja Física,1204155
21031,776,94,2024-12-28 00:00:00,1,Loja Física,40573
21032,991,58,2024-11-17 00:00:00,1,Online,364694
21033,876,60,2025-07-12 00:00:00,1,Loja Física,446942
21034,693,47,2025-04-26 00:00:00,4,Online,1430568
21035,81,47,2025-03-10 00:00:00,2,Loja Física,715284
21036,94,70,2025-06-29 00:00:00,1,Online,300492
21037,155,87,2024-12-19 00:00:00,2,Loja Física,997294
21038,857,27,2025-06-22 00:00:00,4,Online,470612
21039,188,26,2025-09-10 00:00:00,4,Loja Física,124968
21040,854,75,2025-08-23 00:00:00,4,Loja Física,21323
21041,220,62,2024-11-24 00:00:00,1,Loja Física,277942
21042,644,60,2025-05-12 00:00:00,1,Loja Física,446942
21043,258,97,2025-05-08 00:00:00,2,Loja Física,975836
21044,912,36,2025-04-30 00:00:00,1,Loja Física,346462
21045,102,16,2025-06-03 00:00:00,3,Online,1535569
21046,876,23,2024-10-28 00:00:00,1,Loja Física,464809
21047,927,45,2025-05-02 00:00:00,1,Loja Física,144891
21048,236,81,2025-08-27 00:00:00,3,Loja Física,1298604
21049,645,27,2025-04-08 00:00:00,1,Loja Física,117653
21050,724,20,2025-07-30 00:00:00,4,Loja Física,89123
21051,856,30,2024-12-29 00:00:00,3,Online,984777
21052,406,67,2024-12-06 00:00:00,1,Loja Física,156043
21053,792,38,2025-06-29 00:00:00,1,Loja Física,19283
21054,270,49,2025-02-18 00:00:00,2,Loja Física,199549
21055,739,86,2025-07-19 00:00:00,1,Online,403294
21056,190,74,2025-05-19 00:00:00,4,Online,956871
21057,164,9,2024-10-18 00:00:00,3,Online,1404784
21058,627,23,2024-10-25 00:00:00,3,Online,1394427
21059,526,74,2025-02-26 00:00:00,3,Loja Física,717653
21060,574,60,2025-03-30 00:00:00,2,Online,893883
21061,455,79,2024-12-27 00:00:00,4,Online,1331728
21062,857,94,2025-08-01 00:00:00,1,Online,40573
21063,111,88,2025-08-12 00:00:00,3,Online,76588
21064,247,26,2025-06-11 00:00:00,3,Online,93726
21065,274,19,2025-06-16 00:00:00,2,Online,737519
21066,771,7,2025-09-08 00:00:00,4,Loja Física,1534112
21067,448,54,2024-10-08 00:00:00,2,Online,192603
21068,797,55,2025-06-30 00:00:00,3,Online,58143
21069,456,94,2025-02-24 00:00:00,1,Online,40573
21070,675,68,2025-01-28 00:00:00,3,Online,1384323
21071,704,45,2025-05-21 00:00:00,4,Online,579564
21072,301,62,2024-12-08 00:00:00,2,Online,555883
21073,931,69,2025-07-22 00:00:00,2,Loja Física,611963
21074,466,31,2025-05-20 00:00:00,2,Loja Física,86946
21075,882,24,2025-08-14 00:00:00,1,Online,482582
21076,770,53,2025-06-30 00:00:00,2,Loja Física,934022
21077,543,73,2025-02-04 00:00:00,2,Online,58602
21078,88,97,2025-08-18 00:00:00,4,Loja Física,1951672
21079,604,31,2024-10-07 00:00:00,2,Loja Física,86946
21080,135,15,2025-08-11 00:00:00,3,Loja Física,942391
21081,433,86,2025-06-07 00:00:00,2,Online,806588
21082,596,66,2025-09-25 00:00:00,1,Online,301039
21083,114,19,2025-06-24 00:00:00,3,Online,1106279
21084,475,46,2025-04-07 00:00:00,3,Online,27930
21085,922,21,2024-11-14 00:00:00,1,Online,122149
21086,334,9,2025-08-14 00:00:00,3,Online,1404784
21087,536,52,2025-04-16 00:00:00,3,Loja Física,1077703
21088,182,11,2024-11-30 00:00:00,4,Loja Física,1144256
21089,648,28,2025-07-13 00:00:00,2,Loja Física,995718
21090,320,75,2024-10-08 00:00:00,3,Loja Física,159922
21091,621,3,2024-12-23 00:00:00,3,Loja Física,396905
21092,169,4,2025-07-15 00:00:00,1,Online,17047
21093,531,74,2024-10-18 00:00:00,3,Online,717653
21094,159,16,2025-02-09 00:00:00,4,Loja Física,2047425
21095,290,9,2025-08-13 00:00:00,4,Loja Física,1873046
21096,352,42,2025-08-07 00:00:00,3,Loja Física,1045599
21097,38,1,2025-06-24 00:00:00,1,Loja Física,191457
21098,833,37,2025-02-20 00:00:00,2,Loja Física,68398
21099,485,13,2025-05-07 00:00:00,1,Loja Física,446408
21100,850,80,2025-05-11 00:00:00,2,Loja Física,251574
21101,146,81,2024-12-05 00:00:00,4,Loja Física,1731472
21102,96,71,2025-08-20 00:00:00,3,Online,580553
21103,774,32,2025-09-16 00:00:00,4,Loja Física,1491982
21104,815,18,2025-06-09 00:00:00,3,Loja Física,680172
21105,370,83,2025-07-10 00:00:00,2,Loja Física,21272
21106,584,38,2025-02-23 00:00:00,4,Loja Física,77132
21107,776,77,2025-02-15 00:00:00,2,Online,923916
21108,428,95,2025-03-25 00:00:00,3,Online,561354
21109,523,61,2025-05-06 00:00:00,2,Loja Física,1042442
21110,572,25,2025-08-01 00:00:00,1,Online,183874
21111,149,96,2024-10-10 00:00:00,4,Online,171352
21112,907,43,2025-02-09 00:00:00,2,Loja Física,745199
21113,58,28,2024-11-27 00:00:00,3,Online,1493577
21114,143,50,2025-03-09 00:00:00,4,Online,1422072
21115,851,33,2024-12-29 00:00:00,3,Loja Física,918343
21116,583,96,2025-01-30 00:00:00,1,Online,42838
21117,477,19,2025-03-06 00:00:00,1,Online,36876
21118,446,53,2024-11-17 00:00:00,2,Loja Física,934022
21119,607,83,2025-09-05 00:00:00,3,Online,31908
21120,707,56,2025-04-05 00:00:00,3,Loja Física,1241252
21121,786,27,2025-07-16 00:00:00,4,Online,470612
21122,721,93,2025-03-07 00:00:00,3,Online,1405144
21123,818,46,2025-03-12 00:00:00,1,Online,9310
21124,36,54,2025-07-12 00:00:00,1,Online,96302
21125,173,67,2025-06-11 00:00:00,2,Loja Física,312087
21126,519,29,2024-10-25 00:00:00,4,Loja Física,2093135
21127,454,95,2024-12-26 00:00:00,4,Online,748472
21128,719,40,2025-01-24 00:00:00,3,Loja Física,307689
21129,90,83,2025-01-06 00:00:00,4,Loja Física,42544
21130,738,71,2025-01-13 00:00:00,1,Online,193518
21131,855,35,2025-01-27 00:00:00,1,Online,232835
21132,471,82,2025-05-28 00:00:00,1,Loja Física,46047
21133,338,94,2025-09-05 00:00:00,3,Online,121719
